City,Location,Project Name,Property Title,Property Type,Unit Type,Area,Price (₹),Agent Name,Property Link
Hyderabad,"Gaganpahad, Hyderabad",Dev Signature One,3 BHK 1853 Sq.Ft. Apartment in Dev Signature One,Apartment,3 BHK,Gaganpahad,16000000,Mohammed Ishtiaq Hussain ,https://www.squareyards.com/resale-3-bhk-1853-sq-ft-apartment-in-dev-signature-one/7905407
,"Kokapet, Hyderabad",,,,,,,,
Hyderabad,"Mokila, Hyderabad",Sai Surya Gallant,250 Sq.Yd. Plot in Sai Surya Gallant,Plot,N/A,Mokila,19500000,mani,https://www.squareyards.com/resale-250-sq-yd-plot-in-sai-surya-gallant/9319022
Hyderabad,"Choutuppal, Hyderabad",,167 Sq.Yd. Plot in Iconic Infra Group ,Plot,N/A,Choutuppal,2338000,Raghavendra Rao ,https://www.squareyards.com/resale-167-sq-yd-plot-in-iconic-infra-group/9200245
Hyderabad,"Cherlapally, Hyderabad",,5 BHK + Extra Room 180 Sq.Yd. Villa in Cherlapally,Villa,5 BHK,Cherlapally,22000000,Sikhara Developers ,https://www.squareyards.com/resale-5-bhk-extra-room-180-sq-yd-villa-in-cherlapally/9023697
Hyderabad,"Narsingi, Hyderabad",Rajapushpa Provincia,3 BHK + Pooja Room 1715 Sq.Ft. Apartment in Rajapushpa Provincia,Apartment,3 BHK,Narsingi,21700000,DOREPALLY NAGARAJU ,https://www.squareyards.com/resale-3-bhk-pooja-room-1715-sq-ft-apartment-in-rajapushpa-provincia/9292091
,"Tukkuguda, Hyderabad",,,,,,,,
,"Rajendra Nagar, Hyderabad",,,,,,,,
,"Narsingi, Hyderabad",,,,,,,,
,"Uppal, Hyderabad",,,,,,,,
,"Kokapet, Hyderabad",,,,,,,,
,"Rajendra Nagar, Hyderabad",,,,,,,,
,"Pocharam, Hyderabad",,,,,,,,
,"Kokapet, Hyderabad",,,,,,,,
,"Attapur, Hyderabad",,,,,,,,
,"Serilingampally, Hyderabad",,,,,,,,
,"Bachupally, Hyderabad",,,,,,,,
,"Mamidpally, Hyderabad",,,,,,,,
,"Miyapur, Hyderabad",,,,,,,,
,"Kokapet, Hyderabad",,,,,,,,
,"Pocharam, Hyderabad",,,,,,,,
,"Kokapet, Hyderabad",,,,,,,,
,"Shamshabad, Hyderabad",,,,,,,,
,"Peerzadiguda, Hyderabad",,,,,,,,
,"Shamshabad, Hyderabad",,,,,,,,
,"Patighanpur, Hyderabad",,,,,,,,
,"Shadnagar, Hyderabad",,,,,,,,
,"Rajendra Nagar, Hyderabad",,,,,,,,
,"Tellapur, Hyderabad",,,,,,,,
,"Velmala, Hyderabad",,,,,,,,
Chennai,"Mylapore, Chennai",,2 BHK + Pooja Room 1150 Sq.Ft. Apartment in Mylapore,Apartment,2 BHK,Mylapore,13800000,ABDULLAH RASS ,https://www.squareyards.com/resale-2-bhk-pooja-room-1150-sq-ft-apartment-in-mylapore/9316944
,"Sholinganallur, Chennai",,,,,,,,
Chennai,"Avadi, Chennai",,1033 Sq.Ft. Plot in Haven,Plot,N/A,Avadi,7300000,Royal Nest Infra and Properties ,https://www.squareyards.com/resale-1033-sq-ft-plot-in-haven/9124906
Chennai,"Tambaram West, Chennai",,3 BHK 1308 Sq.Ft. Builder Floor in Samsur,Builder Floor,3 BHK,Tambaram West,7500000,Abdul Samad Samsurproperties ,https://www.squareyards.com/resale-3-bhk-1308-sq-ft-builder-floor-in-samsur/9339291
Chennai,"Guduvanchery, Chennai",Lancor Lumina 2020,2.5 BHK 1257 Sq.Ft. Apartment in Lancor Lumina 2020,Apartment,2.5 BHK,Guduvanchery,5700000,HARVEST INSIGHTS PVT LTD ,https://www.squareyards.com/resale-2-5-bhk-1257-sq-ft-apartment-in-lancor-lumina-2020/8621677
,"Padur, Chennai",,,,,,,,
Chennai,"Thoraipakkam, Chennai",,1245 Sq.Ft. Plot in Thoraipakkam,Plot,N/A,Thoraipakkam,16185000,Mohammed Ismail ,https://www.squareyards.com/resale-1245-sq-ft-plot-in-thoraipakkam/9387198
Chennai,"Virugambakkam, Chennai",,3 BHK 1679 Sq.Ft. Apartment in Virugambakkam,Apartment,3 BHK,Virugambakkam,18469000,Tamil,https://www.squareyards.com/resale-3-bhk-1679-sq-ft-apartment-in-virugambakkam/9318281
Chennai,"Kk Nagar, Chennai",,4 BHK 2100 Sq.Ft. Independent House in KK Nagar,Independent House,4 BHK,Kk Nagar,32500000,Ceeyen Real Estaes,https://www.squareyards.com/resale-4-bhk-2100-sq-ft-independent-house-in-kk-nagar/9384749
,"Korattur, Chennai",,,,,,,,
Chennai,"Mahabalipuram, Chennai",Arun Excello Ziva,2 BHK + Pooja Room 540 Sq.Ft. Apartment in Arun Excello Ziva,Apartment,2 BHK,Mahabalipuram,2200000,Suji Maga,https://www.squareyards.com/resale-2-bhk-pooja-room-540-sq-ft-apartment-in-arun-excello-ziva/9307250
Chennai,"Pammal, Chennai",Pammal Dream Valley,2 BHK 660 Sq.Ft. Apartment in Pammal Dream Valley,Apartment,2 BHK,Pammal,4100000,Selvam,https://www.squareyards.com/resale-2-bhk-660-sq-ft-apartment-in-pammal-dream-valley/9305102
Chennai,"Uthandi, Chennai",,1047 Sq.Ft. Plot in The New Villa,Plot,N/A,Uthandi,7327953,Sreenivasa foundation,https://www.squareyards.com/resale-1047-sq-ft-plot-in-the-new-villa/9309108
,"Pammal, Chennai",,,,,,,,
Chennai,"Valasaravakkam, Chennai",,2 BHK + Servant Room 1022 Sq.Ft. Apartment in Valasaravakkam,Apartment,2 BHK,Valasaravakkam,8678500,Divakar,https://www.squareyards.com/resale-2-bhk-servant-room-1022-sq-ft-apartment-in-valasaravakkam/9237780
Chennai,"Kundrathur, Chennai",,1200 Sq.Ft. Plot in Kundrathur,Plot,N/A,Kundrathur,5520000,Rajan k,https://www.squareyards.com/resale-1200-sq-ft-plot-in-kundrathur/9311751
Chennai,"Nemilichery, Chennai",,1204 Sq.Ft. Plot in Nemilichery,Plot,N/A,Nemilichery,5000000,saravanan srini,https://www.squareyards.com/resale-1204-sq-ft-plot-in-nemilichery/9208720
,"Kattupakkam, Chennai",,,,,,,,
Chennai,"Vandalur, Chennai",,3 BHK 1675 Sq.Ft. Independent House in Vandalur,Independent House,3 BHK,Vandalur,9700000,Zxs Nicolas,https://www.squareyards.com/resale-3-bhk-1675-sq-ft-independent-house-in-vandalur/9185608
Chennai,"Singaperumal Koil, Chennai",,2000 Sq.Ft. Plot in Singaperumal Koil,Plot,N/A,Singaperumal Koil,2600000,Surya,https://www.squareyards.com/resale-2000-sq-ft-plot-in-singaperumal-koil/9274583
Chennai,"Vanagaram, Chennai",,2 BHK 1050 Sq.Ft. Builder Floor in Bn Diamond,Builder Floor,2 BHK,Vanagaram,7343000,Manjula,https://www.squareyards.com/resale-2-bhk-1050-sq-ft-builder-floor-in-bn-diamond/9277735
,"Perambur, Chennai",,,,,,,,
Chennai,"Thandalam, Chennai",,775 Sq.Ft. Plot in Thandalam,Plot,N/A,Thandalam,2324225,Durga Devi,https://www.squareyards.com/resale-775-sq-ft-plot-in-thandalam/9366743
Chennai,"Virugambakkam, Chennai",,3 BHK 1421 Sq.Ft. Apartment in Virugambakkam,Apartment,3 BHK,Virugambakkam,15631000,Thamizh,https://www.squareyards.com/resale-3-bhk-1421-sq-ft-apartment-in-virugambakkam/9027910
Chennai,"Tiruvallur, Chennai",Anbu Yogam Garden,1200 Sq.Ft. Plot in Anbu Yogam Garden,Plot,N/A,Tiruvallur,600000,Vinoth,https://www.squareyards.com/resale-1200-sq-ft-plot-in-anbu-yogam-garden/9288521
,"Kelambakkam, Chennai",,,,,,,,
Chennai,"Sriperumbudur, Chennai",,600 Sq.Ft. Plot in Merloam Heritage,Plot,N/A,Sriperumbudur,1500000,Rathnakar Radha,https://www.squareyards.com/resale-600-sq-ft-plot-in-merloam-heritage/9276983
Chennai,"Kovalam, Chennai",,1935 Sq.Ft. Plot in Aranya Garden Kovalam ,Plot,N/A,Kovalam,8127000,prem kumar,https://www.squareyards.com/resale-1935-sq-ft-plot-in-aranya-garden-kovalam/9294478
Chennai,"Redhills, Chennai",,900 Sq.Ft. Plot in Redhills,Plot,N/A,Redhills,675000,Jayaraman K,https://www.squareyards.com/resale-900-sq-ft-plot-in-redhills/9272637
Chennai,"Angadu, Chennai",,900 Sq.Ft. Plot in Plot For Sale,Plot,N/A,Angadu,2249100,WHITELEY EVANSON ,https://www.squareyards.com/resale-900-sq-ft-plot-in-plot-for-sale/9159825
Chennai,"Sriperumbudur, Chennai",Accord Cosmo City,1650 Sq.Ft. Plot in Accord Cosmo City,Plot,N/A,Sriperumbudur,2900000,Sunder,https://www.squareyards.com/resale-1650-sq-ft-plot-in-accord-cosmo-city/9111670
Chennai,"Madurantakam, Chennai",,1000 Sq.Ft. Plot in Madurantakam,Plot,N/A,Madurantakam,1049000,Sankar,https://www.squareyards.com/resale-1000-sq-ft-plot-in-madurantakam/9148751
Chennai,"Kattupakkam, Chennai",Teamwork Kattupakkam,3 BHK 863 Sq.Ft. Apartment in Teamwork Kattupakkam,Apartment,3 BHK,Kattupakkam,8900000,stepsstone,https://www.squareyards.com/resale-3-bhk-863-sq-ft-apartment-in-teamwork-kattupakkam/9164263
,"Kundrathur, Chennai",,,,,,,,
Chennai,"Minjur, Chennai",,800 Sq.Ft. Plot in Happy Pavilion Minjur Ath,Plot,N/A,Minjur,792000,Prabhakaran Gopinath,https://www.squareyards.com/resale-800-sq-ft-plot-in-happy-pavilion-minjur-ath/9151632
Chennai,"Urapakkam, Chennai",,875 Sq.Ft. Plot in Urapakkam,Plot,N/A,Urapakkam,3500000,AJITH N,https://www.squareyards.com/resale-875-sq-ft-plot-in-urapakkam/9115340
Chennai,"Avadi, Chennai",,1011 Sq.Ft. Plot in Avadi,Plot,N/A,Avadi,1213200,SWATHI KRISHNAMOORTHI,https://www.squareyards.com/resale-1011-sq-ft-plot-in-avadi/9194077
,"Perungudi, Chennai",,,,,,,,
Chennai,"Perungavoor, Chennai",,600 Sq.Ft. Plot in Komathi Amman Nagar At re,Plot,N/A,Perungavoor,1560000,Logesh Ekambaram,https://www.squareyards.com/resale-600-sq-ft-plot-in-komathi-amman-nagar-at-re/9127731
Chennai,"Tiruvallur, Chennai",Anbu Yogam Garden,1000 Sq.Ft. Plot in Anbu Yogam Garden,Plot,N/A,Tiruvallur,500000,subramanian,https://www.squareyards.com/resale-1000-sq-ft-plot-in-anbu-yogam-garden/9293723
Chennai,"Singaperumal Koil, Chennai",,2.5 BHK 1136 Sq.Ft. Apartment in Sai Sindoori Flat,Apartment,2.5 BHK,Singaperumal Koil,3500000,balaji kalathi,https://www.squareyards.com/resale-2-5-bhk-1136-sq-ft-apartment-in-sai-sindoori-flat/9054502
,"Madhavaram, Chennai",,,,,,,,
Chennai,"Avadi, Chennai",,2060 Sq.Ft. Plot in Avadi,Plot,N/A,Avadi,12000000,Imthayathullah kadar,https://www.squareyards.com/resale-2060-sq-ft-plot-in-avadi/9037253
Chennai,"Chengalpattu, Chennai",,1100 Sq.Ft. Plot in Anandham Township,Plot,N/A,Chengalpattu,1700000,KUMIZHI ESTATE,https://www.squareyards.com/resale-1100-sq-ft-plot-in-anandham-township/9069585
Chennai,"Kalavakkam, Chennai",,800 Sq.Ft. Plot in Royal c ,Plot,N/A,Kalavakkam,3679200,Staar Homes Gokul ,https://www.squareyards.com/resale-800-sq-ft-plot-in-royal-c/9163206
,"Arumbakkam, Chennai",,,,,,,,
Chennai,"Redhills, Chennai",,600 Sq.Ft. Plot in Redhills,Plot,N/A,Redhills,1600000,Priya,https://www.squareyards.com/resale-600-sq-ft-plot-in-redhills/8945988
Chennai,"Kelambakkam, Chennai",Staar RPS Garden,560 Sq.Ft. Plot in Staar RPS Garden,Plot,N/A,Kelambakkam,2799440,VELANKANNI A,https://www.squareyards.com/resale-560-sq-ft-plot-in-staar-rps-garden/9067418
Chennai,"Tambaram West, Chennai",,900 Sq.Ft. Plot in Tambaram West,Plot,N/A,Tambaram West,5669100,sangeetha,https://www.squareyards.com/resale-900-sq-ft-plot-in-tambaram-west/8989094
,"Madhavaram, Chennai",,,,,,,,
Chennai,"Kolathur, Chennai",,2800 Sq.Ft. Plot in King Foundation Kolathur ,Plot,N/A,Kolathur,50000000,pooja king foundatio,https://www.squareyards.com/resale-2800-sq-ft-plot-in-king-foundation-kolathur/8952057
Chennai,"Angadu, Chennai",,600 Sq.Ft. Plot in Angadu,Plot,N/A,Angadu,1620000,Raseela,https://www.squareyards.com/resale-600-sq-ft-plot-in-angadu/8951858
Chennai,"Murugamangalam, Chennai",,1836 Sq.Ft. Plot in Murugamangalam,Plot,N/A,Murugamangalam,4588164,Ramakirushnan,https://www.squareyards.com/resale-1836-sq-ft-plot-in-murugamangalam/8936930
,"Porur, Chennai",,,,,,,,
Chennai,"Oragadam, Chennai",Tata Crescent Enclave,855 Sq.Ft. Plot in Tata Crescent Enclave,Plot,N/A,Oragadam,5130000,Lakshmanan,https://www.squareyards.com/resale-855-sq-ft-plot-in-tata-crescent-enclave/8993958
Chennai,"Urapakkam, Chennai",Sis Marakesh,3 BHK 1370 Sq.Ft. Apartment in Sis Marakesh,Apartment,3 BHK,Urapakkam,8500000,Vazir,https://www.squareyards.com/resale-3-bhk-1370-sq-ft-apartment-in-sis-marakesh/9028137
Chennai,"Devadanam, Chennai",,1200 Sq.Ft. Plot in Devadanam,Plot,N/A,Devadanam,1560000,Dharani,https://www.squareyards.com/resale-1200-sq-ft-plot-in-devadanam/8950450
,"Mylapore, Chennai",,,,,,,,
Chennai,"Tambaram West, Chennai",,704 Sq.Ft. Plot in Tambaram West,Plot,N/A,Tambaram West,3400000,Ejas,https://www.squareyards.com/resale-704-sq-ft-plot-in-tambaram-west/8938186
Chennai,"Redhills, Chennai",,600 Sq.Ft. Plot in Redhills,Plot,N/A,Redhills,1620000,sharmiKf,https://www.squareyards.com/resale-600-sq-ft-plot-in-redhills/8955323
Chennai,"Redhills, Chennai",,2800 Sq.Ft. Plot in King Foundation ,Plot,N/A,Redhills,8960000,Sharmila,https://www.squareyards.com/resale-2800-sq-ft-plot-in-king-foundation/8945853
,"Manapakkam, Chennai",,,,,,,,
Chennai,"Redhills, Chennai",,10000 Sq.Ft. Land in Redhills,Land,Land,Redhills,28000000,Shyamala KF,https://www.squareyards.com/resale-10000-sq-ft-land-in-redhills/8969322
Chennai,"Akkarai, Chennai",,3 BHK 6050 Sq.Ft. Villa in Seacliff Conclave,Villa,3 BHK,Akkarai,130000000,Global Adjustments Services Private Limited ,https://www.squareyards.com/resale-3-bhk-6050-sq-ft-villa-in-seacliff-conclave/9375912
Chennai,"Kelambakkam, Chennai",,1258 Sq.Ft. Plot in Kelambakkam,Plot,N/A,Kelambakkam,6919000,Elayarajap,https://www.squareyards.com/resale-1258-sq-ft-plot-in-kelambakkam/9011719
Chennai,"Redhills, Chennai",,5000 Sq.Ft. Land in Redhills,Land,Land,Redhills,14000000,Karthika,https://www.squareyards.com/resale-5000-sq-ft-land-in-redhills/8954237
,"Vepery, Chennai",,,,,,,,
Chennai,"Kulattur, Chennai",,800 Sq.Ft. Plot in Kulattur,Plot,N/A,Kulattur,2240000,Sneha king foundatio,https://www.squareyards.com/resale-800-sq-ft-plot-in-kulattur/8954731
Chennai,"Pudupakkam, Chennai",,1346 Sq.Ft. Plot in Pudupakkam,Plot,N/A,Pudupakkam,6595000,Balaji R,https://www.squareyards.com/resale-1346-sq-ft-plot-in-pudupakkam/8942244
Chennai,"Saligramam, Chennai",,2 BHK + Servant Room 750 Sq.Ft. Apartment in Saligramam,Apartment,2 BHK,Saligramam,7400000,Jeevanandham,https://www.squareyards.com/resale-2-bhk-servant-room-750-sq-ft-apartment-in-saligramam/9101251
,"Thyagaraya Nagar, Chennai",,,,,,,,
Chennai,"Thaiyur, Chennai",Urban Tree Sapphire Garden,4800 Sq.Ft. Plot in Urban Tree Sapphire Garden,Plot,N/A,Thaiyur,14000000,kunal,https://www.squareyards.com/resale-4800-sq-ft-plot-in-urban-tree-sapphire-garden/9014804
Chennai,"Mambakkam, Chennai",,1000 Sq.Ft. Plot in Golden Square,Plot,N/A,Mambakkam,2250000,KAVITHA,https://www.squareyards.com/resale-1000-sq-ft-plot-in-golden-square/8916347
Chennai,"Maraimalai Nagar, Chennai",,850 Sq.Ft. Plot in Maraimalai Nagar,Plot,N/A,Maraimalai Nagar,3496300,Raffik ,https://www.squareyards.com/resale-850-sq-ft-plot-in-maraimalai-nagar/9339790
,"Nungambakkam, Chennai",,,,,,,,
Chennai,"Uthandi, Chennai",,3 BHK + Pooja Room 1455 Sq.Ft. Villa in Uthandi,Villa,3 BHK,Uthandi,20500000,vasu k,https://www.squareyards.com/resale-3-bhk-pooja-room-1455-sq-ft-villa-in-uthandi/9109832
Chennai,"Redhills, Chennai",,1200 Sq.Ft. Plot in King Foundations ,Plot,N/A,Redhills,1560000,k  vasagam King foun,https://www.squareyards.com/resale-1200-sq-ft-plot-in-king-foundations/8969898
Chennai,"Sithalapakkam, Chennai",,800 Sq.Ft. Plot in Sithalapakkam,Plot,N/A,Sithalapakkam,3080000,gomathi,https://www.squareyards.com/resale-800-sq-ft-plot-in-sithalapakkam/8983393
Chennai,"Guduvanchery, Chennai",,1200 Sq.Ft. Plot in Guduvanchery,Plot,N/A,Guduvanchery,4200000,Nas,https://www.squareyards.com/resale-1200-sq-ft-plot-in-guduvanchery/9075330
Chennai,"Redhills, Chennai",,8000 Sq.Ft. Land in King Foundation ,Land,Land,Redhills,12800000,King Foundation,https://www.squareyards.com/resale-8000-sq-ft-land-in-king-foundation/8967273
Chennai,"Thoraipakkam, Chennai",,1716 Sq.Ft. Plot in Thoraipakkam,Plot,N/A,Thoraipakkam,15400000,VK Eshwar,https://www.squareyards.com/resale-1716-sq-ft-plot-in-thoraipakkam/8888859
Chennai,"Redhills, Chennai",Redhills Sirunium Villas,600 Sq.Ft. Land in Redhills Sirunium Villas,Land,Land,Redhills,800000,Vaishnavi KF,https://www.squareyards.com/resale-600-sq-ft-land-in-redhills-sirunium-villas/8971336
Chennai,"Redhills, Chennai",,"1200 Sq.Ft. Plot in King Foundation Plots, ch",Plot,N/A,Redhills,3240000,Suganya Kf,https://www.squareyards.com/resale-1200-sq-ft-plot-in-king-foundation-plots-ch/8946376
Chennai,"Madhavaram, Chennai",,16500 Sq.Ft. Warehouse in Hari Tower ,Warehouse,Warehouse,Madhavaram,100000000,R suresh ,https://www.squareyards.com/resale-16500-sq-ft-warehouse-in-hari-tower/9058979
Chennai,"Thiruporur, Chennai",I5 Gokul Avenue,600 Sq.Ft. Plot in I5 Gokul Avenue,Plot,N/A,Thiruporur,1800000,surya prakash,https://www.squareyards.com/resale-600-sq-ft-plot-in-i5-gokul-avenue/8906450
Chennai,"Chengalpattu, Chennai",,49155 Sq.Ft. Land in Chengalpattu,Land,Land,Chengalpattu,14690000,MANIKANDAN M,https://www.squareyards.com/resale-49155-sq-ft-land-in-chengalpattu/8984704
Chennai,"Redhills, Chennai",,4100 Sq.Ft. Industrial Plot in Sidco Kattur,Industrial Plot,Industrial Plot,Redhills,40000000,Raja,https://www.squareyards.com/resale-4100-sq-ft-industrial-plot-in-sidco-kattur/9265015
Chennai,"Ponneri, Chennai",,800 Sq.Ft. Plot in Ponneri,Plot,N/A,Ponneri,1840000,Karthik,https://www.squareyards.com/resale-800-sq-ft-plot-in-ponneri/8811634
Chennai,"Tiruvallur, Chennai",Gold Earth Tiruvallur Phase 1,600 Sq.Ft. Plot in Gold Earth Tiruvallur Phase 1,Plot,N/A,Tiruvallur,899000,Iyyappan Pv,https://www.squareyards.com/resale-600-sq-ft-plot-in-gold-earth-tiruvallur-phase-1/8991645
Chennai,"Chengalpattu, Chennai",,800 Sq.Ft. Plot in Chengalpattu,Plot,N/A,Chengalpattu,2800000,JK Foundation,https://www.squareyards.com/resale-800-sq-ft-plot-in-chengalpattu/8833931
Chennai,"Angadu, Chennai",,10000 Sq.Ft. Plot in Angadu,Plot,N/A,Angadu,27000000,Gayathri krishnan KF,https://www.squareyards.com/resale-10000-sq-ft-plot-in-angadu/8821552
Chennai,"Maraimalai Nagar, Chennai",Skanda Gokulam,1200 Sq.Ft. Plot in Skanda Gokulam,Plot,N/A,Maraimalai Nagar,1999200,purushothaman pn,https://www.squareyards.com/resale-1200-sq-ft-plot-in-skanda-gokulam/8901970
Chennai,"Vandalur, Chennai",,5000 Sq.Ft. Land in Vandalur,Land,Land,Vandalur,8400000,AMALAKF,https://www.squareyards.com/resale-5000-sq-ft-land-in-vandalur/8958354
Chennai,"Madhavaram, Chennai",,600 Sq.Ft. Plot in King Foundation ,Plot,N/A,Madhavaram,1320000,Amiya,https://www.squareyards.com/resale-600-sq-ft-plot-in-king-foundation/8833899
,"Sholinganallur, Chennai",,,,,,,,
Chennai,"Kundrathur, Chennai",,1775 Sq.Ft. Plot in Kundrathur,Plot,N/A,Kundrathur,8875000,Latha Sri,https://www.squareyards.com/resale-1775-sq-ft-plot-in-kundrathur/8909042
Chennai,"Pulianthope, Chennai",,600 Sq.Ft. Plot in Pulianthope,Plot,N/A,Pulianthope,6500000,Naveen G,https://www.squareyards.com/resale-600-sq-ft-plot-in-pulianthope/8907425
Chennai,"Chengalpattu, Chennai",UM Trinity Avenue,2100 Sq.Ft. Plot in UM Trinity Avenue,Plot,N/A,Chengalpattu,3150000,Vivek,https://www.squareyards.com/resale-2100-sq-ft-plot-in-um-trinity-avenue/8817156
Chennai,"Guduvanchery, Chennai",Gaja MGM Green City,2073 Sq.Ft. Plot in Gaja MGM Green City,Plot,N/A,Guduvanchery,4146000,Rayan,https://www.squareyards.com/resale-2073-sq-ft-plot-in-gaja-mgm-green-city/8865273
,"Padur, Chennai",,,,,,,,
Chennai,"Kandigai, Chennai",,691 Sq.Ft. Plot in Ag City ,Plot,N/A,Kandigai,1500000,Nithyanandam,https://www.squareyards.com/resale-691-sq-ft-plot-in-ag-city/8840766
Chennai,"Maraimalai Nagar, Chennai",,1000 Sq.Ft. Plot in Sri Aishwariyam Nagar,Plot,N/A,Maraimalai Nagar,1800000,Sheela ,https://www.squareyards.com/resale-1000-sq-ft-plot-in-sri-aishwariyam-nagar/8807156
Chennai,"Guduvanchery, Chennai",,900 Sq.Ft. Plot in Guduvanchery,Plot,N/A,Guduvanchery,1980000,Mahesh Kumar Ganesan,https://www.squareyards.com/resale-900-sq-ft-plot-in-guduvanchery/8850740
Chennai,"Tiruvallur, Chennai",Anbu Yogam Garden,1500 Sq.Ft. Plot in Anbu Yogam Garden,Plot,N/A,Tiruvallur,750000,meena,https://www.squareyards.com/resale-1500-sq-ft-plot-in-anbu-yogam-garden/8834553
,"Korattur, Chennai",,,,,,,,
Chennai,"Guduvanchery, Chennai",,1000 Sq.Ft. Plot in Akash Garden,Plot,N/A,Guduvanchery,4000000,g sairam,https://www.squareyards.com/resale-1000-sq-ft-plot-in-akash-garden/8817702
Chennai,"Ottiambakkam, Chennai",,1237 Sq.Ft. Plot in Ottiambakkam,Plot,N/A,Ottiambakkam,3700000,smart ibook,https://www.squareyards.com/resale-1237-sq-ft-plot-in-ottiambakkam/8842501
Chennai,"Ayanavaram, Chennai",,5 BHK 2000 Sq.Ft. Independent House in Ayanavaram,Independent House,5 BHK,Ayanavaram,26000000,Mahesh,https://www.squareyards.com/resale-5-bhk-2000-sq-ft-independent-house-in-ayanavaram/9118338
Chennai,"Kodambakkam, Chennai",,3 BHK 1515 Sq.Ft. Apartment in Dr Subrayan Nagar,Apartment,3 BHK,Kodambakkam,22000000,balachandran,https://www.squareyards.com/resale-3-bhk-1515-sq-ft-apartment-in-dr-subrayan-nagar/8953908
,"Pammal, Chennai",,,,,,,,
Chennai,"Thalambur, Chennai",Casa Grande Pavilion,5 BHK 3300 Sq.Ft. Villa in Casa Grande Pavilion,Villa,5 BHK,Thalambur,26300000,Ashwin,https://www.squareyards.com/resale-5-bhk-3300-sq-ft-villa-in-casa-grande-pavilion/8827304
Chennai,"Nedunkundram, Chennai",,900 Sq.Ft. Plot in Sai City Square ,Plot,N/A,Nedunkundram,4050000,Anbumani,https://www.squareyards.com/resale-900-sq-ft-plot-in-sai-city-square/8881114
Chennai,"Thiruninravur, Chennai",,1245 Sq.Ft. Plot in Thiruninravur,Plot,N/A,Thiruninravur,3112000,m sivanandhan,https://www.squareyards.com/resale-1245-sq-ft-plot-in-thiruninravur/8812470
Chennai,"Kolapakkam, Chennai",Sri Shanmuga Flats,2 BHK + Pooja Room 1200 Sq.Ft. Apartment in Sri Shanmuga Flats,Apartment,2 BHK,Kolapakkam,4500000,Mehanath,https://www.squareyards.com/resale-2-bhk-pooja-room-1200-sq-ft-apartment-in-sri-shanmuga-flats/9006393
,"Kattupakkam, Chennai",,,,,,,,
Chennai,"Thiruporur, Chennai",Ceedeeyes chennaipattinam,"3 BHK + Servant Room,Study Room 1500 Sq.Ft. Apartment in Ceedeeyes chennaipattinam",Apartment,3 BHK,Thiruporur,8000000,Johnson Peter ,https://www.squareyards.com/resale-3-bhk-servant-room-study-room-1500-sq-ft-apartment-in-ceedeeyes-chennaipattinam/8817584
Chennai,"Acharapakkam, Chennai",,600 Sq.Ft. Plot in Gst Railway City,Plot,N/A,Acharapakkam,714000,Gopi,https://www.squareyards.com/resale-600-sq-ft-plot-in-gst-railway-city/8847522
Chennai,"Porur, Chennai",,6+ BHK 4600 Sq.Ft. Builder Floor in Porur,Builder Floor,6+ BHK,Porur,40000000,MUTHUSWAMY R ,https://www.squareyards.com/resale-6-bhk-4600-sq-ft-builder-floor-in-porur/8819690
Chennai,"Madambakkam, Chennai",RMR Saru Silamban,2 BHK 812 Sq.Ft. Apartment in RMR Saru Silamban,Apartment,2 BHK,Madambakkam,5684000,Kumar,https://www.squareyards.com/resale-2-bhk-812-sq-ft-apartment-in-rmr-saru-silamban/8917129
,"Perambur, Chennai",,,,,,,,
Chennai,"Siruseri, Chennai",,1500 Sq.Ft. Plot in Staar Paradise Siruseri C,Plot,N/A,Siruseri,7498500,Shalini,https://www.squareyards.com/resale-1500-sq-ft-plot-in-staar-paradise-siruseri-c/8789254
Chennai,"Mambakkam, Chennai",,864 Sq.Ft. Plot in Golden Square At Mambakka,Plot,N/A,Mambakkam,1900800,Rekha,https://www.squareyards.com/resale-864-sq-ft-plot-in-golden-square-at-mambakka/9209746
